state,start_time,end_time,n_steps,start_price,end_price,mean_confidence,mean_belief_gap
ST,2024-01-04 04:50:00,2024-01-04 07:50:00,4,43146.544425640386,42883.29396649234,0.3718814896940027,0.10163640569218542
RHA,2024-01-04 08:50:00,2024-01-04 13:50:00,6,42897.174589336675,43516.59709805909,0.5344571030970082,0.3289143303344058
HPEM,2024-01-04 14:50:00,2024-01-05 02:50:00,13,43662.17847177424,43592.70693034231,0.6949425364774524,0.5735459107106243
RHA,2024-01-05 03:50:00,2024-01-05 09:50:00,7,43540.794054335216,44208.98271100845,0.5507007758178956,0.3503803573008449
HPEM,2024-01-05 10:50:00,2024-01-05 14:50:00,5,43861.397200997046,43707.63744166046,0.5221867867386338,0.277194233358503
RHA,2024-01-05 15:50:00,2024-01-05 20:50:00,6,43462.83479928677,44172.95226673416,0.6288481332874302,0.42216090555835456
HPEM,2024-01-05 21:50:00,2024-01-06 03:50:00,7,43864.087387718304,43991.09533863955,0.5480268923594378,0.2964426640639761
ST,2024-01-06 04:50:00,2024-01-06 13:50:00,10,43897.52067872418,43752.458389693995,0.5393467653781019,0.3233277754411529
RC,2024-01-06 14:50:00,2024-01-08 01:50:00,36,43828.53220472732,43704.83226346759,0.8478727610074376,0.7420758057680101
VT,2024-01-08 02:50:00,2024-01-08 16:50:00,15,43244.0816061893,44967.468959334765,0.5034816358675448,0.26464037199843105
RHA,2024-01-08 17:50:00,2024-01-09 22:50:00,30,45503.88492731338,46075.519306437265,0.5990587331636702,0.36278621404533307
HPEM,2024-01-09 23:50:00,2024-01-10 16:50:00,18,46088.418790322816,45417.61171389,0.672322935687992,0.5315791616767445
RHA,2024-01-10 17:50:00,2024-01-10 19:50:00,3,46252.91843107777,46461.093500441064,0.6203086255995035,0.37189136196998734
HPEM,2024-01-10 20:50:00,2024-01-10 20:50:00,1,45627.27443310007,45627.27443310007,0.6058413274569927,0.3249278810517996
RHA,2024-01-10 21:50:00,2024-01-11 19:50:00,23,45737.093964841966,46637.941380821314,0.6596779810255553,0.4721277755130426
HPEM,2024-01-11 20:50:00,2024-01-12 14:50:00,19,46278.07024520234,45522.419322452064,0.3952429970846325,0.12675030868730164
VT,2024-01-12 15:50:00,2024-01-13 22:50:00,32,44432.13411150424,42926.4938954466,0.5664768263964586,0.37808672845548813
RC,2024-01-13 23:50:00,2024-01-14 22:50:00,24,42838.73596987404,42328.82746645591,0.8691170254630983,0.7753277856836923
VT,2024-01-14 23:50:00,2024-01-15 12:50:00,14,41769.43933665277,42660.4256556577,0.4674612701817797,0.17582179265950382
RHA,2024-01-15 13:50:00,2024-01-15 14:50:00,2,42899.61494119446,42183.72557144636,0.46163511443706967,0.17383720054508223
ST,2024-01-15 15:50:00,2024-01-15 17:50:00,3,42186.530352979535,42749.489734197734,0.5072845159729432,0.22223179979352584
RHA,2024-01-15 18:50:00,2024-01-17 02:50:00,33,43045.38849394939,43006.725430335784,0.5652091284649894,0.3768546100597862
RC,2024-01-17 03:50:00,2024-01-17 16:50:00,14,42882.611887256186,42357.6570104559,0.7607929765268413,0.6149426626772688
HPEM,2024-01-17 17:50:00,2024-01-17 22:50:00,6,42373.81116524388,42646.818282823595,0.7207946634633795,0.5468266267614215
RHA,2024-01-17 23:50:00,2024-01-18 00:50:00,2,42730.92623338343,42663.34656044861,0.4661894215585489,0.059297454443947406
HPEM,2024-01-18 01:50:00,2024-01-18 05:50:00,5,42544.59851732749,42724.62782687845,0.4618433881632571,0.1365022681901657
RHA,2024-01-18 06:50:00,2024-01-18 11:50:00,6,42779.697411355344,42476.69087871675,0.6843360228802574,0.5097587227317002
ST,2024-01-18 12:50:00,2024-01-18 15:50:00,4,42399.0820966308,42617.2046813519,0.584255567173716,0.376462258587786
HPEM,2024-01-18 16:50:00,2024-01-19 18:50:00,27,41822.51893088575,41844.8018988393,0.7354117711258901,0.5612872682940918
RHA,2024-01-19 19:50:00,2024-01-20 07:50:00,13,41767.26144128932,41647.72808364039,0.5911526185522287,0.3191039464561276
ST,2024-01-20 08:50:00,2024-01-20 14:50:00,7,41548.08589865335,41534.09989861358,0.6406909405921625,0.4513947019185049
RC,2024-01-20 15:50:00,2024-01-22 03:50:00,37,41537.96403301503,41164.53279373647,0.8849372650679566,0.8068535549656459
VT,2024-01-22 04:50:00,2024-01-22 09:50:00,6,40862.91939504378,40746.91951125639,0.7669622020421087,0.6282368747454897
HPEM,2024-01-22 10:50:00,2024-01-23 22:50:00,37,40633.73170798517,39478.191010170696,0.8474256193454406,0.7549485664378448
RHA,2024-01-23 23:50:00,2024-01-24 19:50:00,21,39827.34939619788,39746.20719365448,0.7480831835429717,0.610833462551027
HPEM,2024-01-24 20:50:00,2024-01-24 22:50:00,3,39508.79846362341,39836.24374208709,0.6968197719887614,0.5423150252755342
RHA,2024-01-24 23:50:00,2024-01-25 10:50:00,12,40110.3806221753,40083.095290281795,0.5882045785263206,0.39966566023422634
RC,2024-01-25 11:50:00,2024-01-25 21:50:00,11,40146.85006342996,39905.22386689727,0.5092869259429369,0.3013683790953896
RHA,2024-01-25 22:50:00,2024-01-26 10:50:00,13,39938.64005453995,40619.366406255576,0.6177804015055772,0.4437315252805843
VT,2024-01-26 11:50:00,2024-01-27 11:50:00,24,41271.941888905734,41768.371915837975,0.7156435302964145,0.5015117645980712
RC,2024-01-27 12:50:00,2024-01-28 04:50:00,16,41756.03224179333,42572.18803824491,0.7952083215058706,0.6212813694538282
VT,2024-01-28 05:50:00,2024-01-28 13:50:00,9,42517.10981678125,42412.53544350316,0.637984297597216,0.4873948850859117
ST,2024-01-28 14:50:00,2024-01-29 02:50:00,13,42341.513716959096,42219.211050171376,0.319738422647213,0.08933032869171972
RHA,2024-01-29 03:50:00,2024-01-29 12:50:00,10,42356.61579923465,42108.32317205861,0.6108428950222308,0.38885622764320693
ST,2024-01-29 13:50:00,2024-01-29 14:50:00,2,41991.99285219669,41862.98792029723,0.37067803569121893,0.02961806306886683
RHA,2024-01-29 15:50:00,2024-01-31 07:50:00,41,42484.76992591954,43010.8144398714,0.6631090082040454,0.5225516345828459
RC,2024-01-31 08:50:00,2024-01-31 15:50:00,8,42977.34709442349,43300.973992538755,0.5454248503918651,0.18840306814632118
VT,2024-01-31 16:50:00,2024-01-31 23:50:00,8,43490.07456715918,42585.02506743466,0.611921473156757,0.43965505750093403
RHA,2024-02-01 00:50:00,2024-02-02 02:50:00,27,42446.00604022905,43058.100765317395,0.6801853951218313,0.5554089693400853
RC,2024-02-02 03:50:00,2024-02-04 22:50:00,65,43035.47644983929,42549.735152032794,0.8791201657069213,0.7983420239656963
HPEM,2024-02-04 23:50:00,2024-02-05 06:50:00,8,42597.65284241104,42758.56668192432,0.6632997371110642,0.5009194095021036
RHA,2024-02-05 07:50:00,2024-02-05 17:50:00,11,43088.14354372685,42673.080282408955,0.7394305666784807,0.6152747410453329
ST,2024-02-05 18:50:00,2024-02-05 19:50:00,2,42595.91501633869,42787.25659033515,0.4678189892954906,0.11638381752452853
HPEM,2024-02-05 20:50:00,2024-02-06 01:50:00,6,42340.167156284784,42650.40154499879,0.6278988331764129,0.42286461647314044
RHA,2024-02-06 02:50:00,2024-02-07 18:50:00,41,42832.79457658331,43626.35795352186,0.6331318968038367,0.4801335235727163
HPEM,2024-02-07 19:50:00,2024-02-10 08:50:00,62,43578.72305751747,47121.2685032715,0.8497593957380516,0.7601172333709617
RHA,2024-02-10 09:50:00,2024-02-10 13:50:00,5,47142.82278513637,47332.9199021296,0.5199053928369206,0.29263454140208234
ST,2024-02-10 14:50:00,2024-02-10 22:50:00,9,47303.88947776131,47782.81403141085,0.5493243649088848,0.25871162080635485
HPEM,2024-02-10 23:50:00,2024-02-11 18:50:00,20,47778.30304073163,48299.769732837296,0.5996255668357671,0.3410685860743977
ST,2024-02-11 19:50:00,2024-02-12 14:50:00,20,48285.27271898906,48778.31783802065,0.5146914385321395,0.23470295529053353
VT,2024-02-12 15:50:00,2024-02-12 23:50:00,9,49931.61374592709,49971.508918197025,0.5141204375436826,0.25851967995244135
RHA,2024-02-13 00:50:00,2024-02-13 05:50:00,6,50098.999000385935,50047.63521796102,0.5164286229550342,0.3322745265944431
ST,2024-02-13 06:50:00,2024-02-13 12:50:00,7,50013.63700163773,49881.23713468249,0.42364109772407704,0.19534174428568649
VT,2024-02-13 13:50:00,2024-02-14 02:50:00,14,49600.353909985584,49512.732251592184,0.6624587463007432,0.5297968557022357
HPEM,2024-02-14 03:50:00,2024-02-15 19:50:00,41,49542.73638459272,52034.23220490611,0.7048071514465956,0.5246427667725667
RHA,2024-02-15 20:50:00,2024-02-16 02:50:00,7,51791.06422288834,52193.55349350996,0.7133627174603622,0.5580274073688222
HPEM,2024-02-16 03:50:00,2024-02-16 06:50:00,4,52304.8574568217,51885.76314438667,0.5395475632677773,0.2963720242979776
RHA,2024-02-16 07:50:00,2024-02-16 13:50:00,7,51765.3029330352,52296.685184842216,0.4106406485520064,0.10031965530791885
RC,2024-02-16 14:50:00,2024-02-16 17:50:00,4,51910.82960720483,52009.87403283846,0.47925852786690587,0.21609209254196385
ST,2024-02-16 18:50:00,2024-02-16 19:50:00,2,51999.77290061775,51736.16430597732,0.549200206787814,0.22021715557158353
RHA,2024-02-16 20:50:00,2024-02-17 11:50:00,16,51836.87407437821,51705.767912371346,0.5388100282819157,0.24154903492340604
RC,2024-02-17 12:50:00,2024-02-17 15:50:00,4,51700.89068860585,51007.895304492624,0.4770631187536424,0.2308105063915712
RHA,2024-02-17 16:50:00,2024-02-17 21:50:00,6,50958.12706162362,51824.90682747499,0.4712109078911766,0.2776006134128428
HPEM,2024-02-17 22:50:00,2024-02-18 07:50:00,10,51689.444386929215,51656.67338350705,0.3985799393082563,0.14327831423810955
ST,2024-02-18 08:50:00,2024-02-19 01:50:00,18,51801.32976481118,52061.242032466274,0.5519988480951452,0.3072467019616225
HPEM,2024-02-19 02:50:00,2024-02-19 10:50:00,9,52149.00265896432,52372.20159549797,0.5584083912989123,0.21832743323081522
ST,2024-02-19 11:50:00,2024-02-19 15:50:00,5,52358.87972671704,52117.28038477904,0.5378502835741223,0.2664685467673075
RHA,2024-02-19 16:50:00,2024-02-20 09:50:00,18,51723.93238144846,51773.86715438173,0.6261206309501668,0.4069232527920834
ST,2024-02-20 10:50:00,2024-02-21 09:50:00,24,52088.041948325415,51107.57743531944,0.3944152518180692,0.16538404653354039
VT,2024-02-21 10:50:00,2024-02-21 13:50:00,4,51292.03532243485,51160.62896807122,0.5873082045322385,0.3780675811029609
HPEM,2024-02-21 14:50:00,2024-02-21 21:50:00,8,50942.13608856044,51375.10220884153,0.8727812760107815,0.8055993759103668
RHA,2024-02-21 22:50:00,2024-02-23 01:50:00,28,51503.217182124434,51293.52636534973,0.574705630300144,0.38019655730342405
ST,2024-02-23 02:50:00,2024-02-23 04:50:00,3,51107.37954713947,51195.56553051912,0.3535281049383729,0.04869205153022682
RC,2024-02-23 05:50:00,2024-02-24 01:50:00,21,51178.69493593285,50606.042507413826,0.7013210557202816,0.4821733022612854
VT,2024-02-24 02:50:00,2024-02-24 03:50:00,2,50757.91901405776,50838.677615843575,0.600772179934267,0.24718549309882737
RC,2024-02-24 04:50:00,2024-02-24 18:50:00,15,50951.09385778661,51442.231830496465,0.8142400881758093,0.6695985393732572
VT,2024-02-24 19:50:00,2024-02-24 23:50:00,5,51587.15900096982,51569.852896552395,0.6778239102597065,0.3975410977221365
RC,2024-02-25 00:50:00,2024-02-26 10:50:00,34,51483.38537401623,51216.58023193738,0.8783038108308473,0.7757386458541716
VT,2024-02-26 11:50:00,2024-02-27 08:50:00,22,51107.850301638624,56299.78335029612,0.7960319388713387,0.6394549757804537
HPEM,2024-02-27 09:50:00,2024-02-29 16:50:00,56,56657.87495889048,62188.66266618928,0.8241875619157549,0.7284086020129139
VT,2024-02-29 17:50:00,2024-03-01 10:50:00,18,60889.1045547019,62038.83604428278,0.6040999465852603,0.43275094104948625
HPEM,2024-03-01 11:50:00,2024-03-01 19:50:00,9,61958.08777869534,62202.56527713632,0.4932635223390368,0.32736809215941637
VT,2024-03-01 20:50:00,2024-03-02 11:50:00,16,62920.948221710794,61950.57833331023,0.39304609874976126,0.17332128381229292
RC,2024-03-02 12:50:00,2024-03-03 23:50:00,36,62136.945999070114,63119.390901245846,0.7807537213236442,0.6542259352176808
HPEM,2024-03-04 00:50:00,2024-03-05 08:50:00,33,63463.06862320284,66831.12335379589,0.8620972346006445,0.7780119898359288
RHA,2024-03-05 09:50:00,2024-03-05 13:50:00,5,66369.28496304536,67712.59594779629,0.5964374639485186,0.3998685242286987
HPEM,2024-03-05 14:50:00,2024-03-05 15:50:00,2,68803.50326537907,67013.6203762369,0.6293754057910907,0.4615779915397193
RHA,2024-03-05 16:50:00,2024-03-06 06:50:00,15,65250.90367678602,65798.39200176763,0.6494594536777829,0.49154176798296256
VT,2024-03-06 07:50:00,2024-03-07 13:50:00,31,66389.08908800475,67025.69921284975,0.582916278684563,0.3847074112385081
RC,2024-03-07 14:50:00,2024-03-07 17:50:00,4,67133.76573706053,67529.66495247874,0.5729950258287986,0.19681598739660638
VT,2024-03-07 18:50:00,2024-03-08 01:50:00,8,67734.74858781318,67114.8532676988,0.6467045469483752,0.3583038566688415
RC,2024-03-08 02:50:00,2024-03-08 16:50:00,15,67114.19028490881,67895.67497094639,0.785246009149803,0.6108924046690499
VT,2024-03-08 17:50:00,2024-03-09 05:50:00,13,68837.82560241908,68340.26893521655,0.5431241656501806,0.3228894131292698
ST,2024-03-09 06:50:00,2024-03-09 15:50:00,10,68565.60683104767,68423.84449100554,0.523242740333017,0.2817140457036769
RC,2024-03-09 16:50:00,2024-03-10 04:50:00,12,68288.38677294618,69596.78676744971,0.814675211129673,0.6987748188474142
VT,2024-03-10 05:50:00,2024-03-10 15:50:00,11,69431.91856005981,69349.67627452902,0.5965179698165121,0.3982059032446072
ST,2024-03-10 16:50:00,2024-03-10 18:50:00,3,69662.4766316485,69375.25553871285,0.349826914463947,0.049094426994924556
RC,2024-03-10 19:50:00,2024-03-10 23:50:00,5,69542.60980951133,68989.04103917917,0.7617128756141566,0.5749563241455528
VT,2024-03-11 00:50:00,2024-03-11 15:50:00,16,67922.9148052238,72234.99790940003,0.7197748779586886,0.4856605010147396
HPEM,2024-03-11 16:50:00,2024-03-12 03:50:00,12,72562.1347149282,71554.14128734896,0.8368849280410635,0.7418999286930745
RHA,2024-03-12 04:50:00,2024-03-13 04:50:00,25,71863.21387101665,72181.80273118294,0.5895136421021744,0.36590486964627766
HPEM,2024-03-13 05:50:00,2024-03-13 12:50:00,8,72196.70632951049,72997.082302387,0.8468845351512457,0.7384676474995404
RHA,2024-03-13 13:50:00,2024-03-13 15:50:00,3,71720.183934939,72736.26439132915,0.4844929447707574,0.1595899353739059
HPEM,2024-03-13 16:50:00,2024-03-13 23:50:00,8,72992.39167220819,73104.5022761031,0.6055072255840216,0.39094906778501826
RHA,2024-03-14 00:50:00,2024-03-14 03:50:00,4,72848.83529673447,73244.12659969719,0.45116686706606357,0.1252490401117748
ST,2024-03-14 04:50:00,2024-03-14 12:50:00,9,72982.10072533043,72845.79819165122,0.6084873890569708,0.36649096968185524
RHA,2024-03-14 13:50:00,2024-03-16 00:50:00,36,71552.50641914296,69728.11371376908,0.7884011520249861,0.6374156435231729
HPEM,2024-03-16 01:50:00,2024-03-16 09:50:00,9,69240.78596742392,69020.09558739989,0.5950146417937994,0.3598309770490403
RHA,2024-03-16 10:50:00,2024-03-17 04:50:00,19,68420.75208831902,66289.29948145039,0.7673242243657339,0.6536575032751669
VT,2024-03-17 05:50:00,2024-03-18 07:50:00,27,66133.0645992984,68237.98471821609,0.6377404900589704,0.46772816467502515
ST,2024-03-18 08:50:00,2024-03-18 16:50:00,9,67923.21087264337,67047.79717094214,0.39235317251870205,0.19561151050281292
RHA,2024-03-18 17:50:00,2024-03-18 20:50:00,4,67425.21841409578,67261.59160999986,0.4499635811473983,0.18226156826722364
HPEM,2024-03-18 21:50:00,2024-03-18 23:50:00,3,67569.81017760468,67725.64608349965,0.4658317803291255,0.15471939217240835
RHA,2024-03-19 00:50:00,2024-03-19 11:50:00,12,66992.58497734097,63101.69620742034,0.6968660260580682,0.5176702542629489
VT,2024-03-19 12:50:00,2024-03-20 16:50:00,29,63647.275420204605,63164.466941247054,0.7796284871891153,0.6819181279119926
HPEM,2024-03-20 17:50:00,2024-03-21 16:50:00,24,64109.54675147539,66716.45324767,0.7053131610250393,0.5506537570742066
ST,2024-03-21 17:50:00,2024-03-22 12:50:00,20,65717.0555229166,64264.48940675751,0.4393173146916055,0.1539281246286072
RHA,2024-03-22 13:50:00,2024-03-22 14:50:00,2,63039.676092293266,62812.47735969403,0.46882223835198256,0.27311599073313514
VT,2024-03-22 15:50:00,2024-03-23 05:50:00,15,63807.10171817008,64075.05686134335,0.6812120591217183,0.4355067259823623
RC,2024-03-23 06:50:00,2024-03-23 15:50:00,10,64165.30388796977,65128.6128491288,0.7802095088862201,0.58781867726782
VT,2024-03-23 16:50:00,2024-03-23 19:50:00,4,65711.05133671055,64917.60776304216,0.6208437047170807,0.2897843569255576
RC,2024-03-23 20:50:00,2024-03-24 21:50:00,26,65048.983291729,66565.59051542498,0.7605127399218777,0.5766620284181958
VT,2024-03-24 22:50:00,2024-03-25 02:50:00,5,66928.05002876019,66711.16494894575,0.5283459726104995,0.3210923836337064
HPEM,2024-03-25 03:50:00,2024-03-26 16:50:00,38,67226.07960857566,69649.95016198201,0.6660266509624263,0.44938975389846464
RHA,2024-03-26 17:50:00,2024-03-27 04:50:00,12,70129.21797268157,70111.63771831592,0.6497252664855603,0.4534806708155133
ST,2024-03-27 05:50:00,2024-03-27 10:50:00,6,70451.01102098965,70104.21241231062,0.4732617667342324,0.18855924553538003
RHA,2024-03-27 11:50:00,2024-03-28 04:50:00,18,70222.58057435053,69678.81429515772,0.59642270431779,0.39347765760138464
ST,2024-03-28 05:50:00,2024-03-28 08:50:00,4,69709.14913558638,70610.99872378781,0.54944186644485,0.2087623121404528
HPEM,2024-03-28 09:50:00,2024-03-28 17:50:00,9,70525.3333844249,70806.77925802305,0.5962168228584717,0.2599484359876614
ST,2024-03-28 18:50:00,2024-03-29 15:50:00,22,70506.77571338633,69210.6819670047,0.5393929756699817,0.312178975661388
RHA,2024-03-29 16:50:00,2024-03-30 01:50:00,10,69282.15590364345,70040.02214562817,0.5744148843203101,0.4060962879224583
RC,2024-03-30 02:50:00,2024-03-30 14:50:00,13,69954.69126446276,70093.78110195193,0.7155690750165515,0.5997831495924354
ST,2024-03-30 15:50:00,2024-03-31 21:50:00,30,70042.0980037368,70785.35876833553,0.5918644874524719,0.37448297795445895
HPEM,2024-03-31 22:50:00,2024-04-01 03:50:00,6,70958.84544763272,70635.48561160298,0.6101321932465095,0.3839532668798235
ST,2024-04-01 04:50:00,2024-04-01 05:50:00,2,70499.02516958425,69262.34867416401,0.6163451199479465,0.3743918647949649
RHA,2024-04-01 06:50:00,2024-04-02 10:50:00,29,69675.88805294213,65786.20914579219,0.6951615999744045,0.5426155023768766
VT,2024-04-02 11:50:00,2024-04-04 02:50:00,40,65373.27694280901,65798.43614721866,0.6282207175105846,0.43834815046912057
RC,2024-04-04 03:50:00,2024-04-04 12:50:00,10,65677.83985331873,66612.21068256922,0.7615354800016199,0.5584171424740177
VT,2024-04-04 13:50:00,2024-04-05 13:50:00,25,67350.50210514104,67525.0704461217,0.7001528725644947,0.5738518184339568
HPEM,2024-04-05 14:50:00,2024-04-06 04:50:00,15,68217.46945136135,67760.53163184795,0.6843692871275534,0.5299205313547436
ST,2024-04-06 05:50:00,2024-04-06 06:50:00,2,68023.26111476637,68133.35385345232,0.3846570996924816,0.041768833969816704
HPEM,2024-04-06 07:50:00,2024-04-06 10:50:00,4,68096.3258190308,67879.40564690513,0.5183973004360094,0.2187724974113442
ST,2024-04-06 11:50:00,2024-04-06 12:50:00,2,67715.2404152898,67758.86277865009,0.45206103779469725,0.1431458834255436
RHA,2024-04-06 13:50:00,2024-04-06 17:50:00,5,67680.30545613274,68345.70172004869,0.42171003191729584,0.1753826139235361
RC,2024-04-06 18:50:00,2024-04-06 22:50:00,5,68327.42580655737,68999.08398790688,0.5531303572685602,0.3369318234862804
VT,2024-04-06 23:50:00,2024-04-07 05:50:00,7,68960.28535495602,69376.49044736901,0.7010932130550233,0.5608536707285007
HPEM,2024-04-07 06:50:00,2024-04-07 11:50:00,6,69262.00158439412,69374.51005045591,0.6347573213823147,0.41532864680218284
ST,2024-04-07 12:50:00,2024-04-08 06:50:00,19,69349.6869357878,69783.3839776343,0.443774899726209,0.1463687294918706
HPEM,2024-04-08 07:50:00,2024-04-08 08:50:00,2,70635.67477534406,72049.51196158472,0.454429029819925,0.1488952370261518
VT,2024-04-08 09:50:00,2024-04-08 21:50:00,13,72083.38137137539,71653.79319391851,0.725097706597839,0.5706164080391637
AMB,2024-04-08 22:50:00,2024-04-09 03:50:00,6,71860.67134904252,71317.1624643636,0.43313777290066,0.09475526622860048
VT,2024-04-09 04:50:00,2024-04-09 11:50:00,8,71233.37115731931,70740.92365606427,0.4222994475154804,0.152212140892355
HPEM,2024-04-09 12:50:00,2024-04-10 10:50:00,23,70800.14714238468,68922.51883664125,0.7196760593910241,0.5679289170930485
ST,2024-04-10 11:50:00,2024-04-10 12:50:00,2,68985.69627675098,68086.64220434071,0.6339170969017799,0.3715511513464179
HPEM,2024-04-10 13:50:00,2024-04-10 16:50:00,4,67993.46302186683,69377.36240363379,0.7204195888402324,0.545303190259669
RHA,2024-04-10 17:50:00,2024-04-11 15:50:00,23,69384.47224442412,69767.54457745636,0.6983959812315262,0.5270878894011551
HPEM,2024-04-11 16:50:00,2024-04-11 22:50:00,7,70071.7382079592,70223.24648007647,0.5777286462297597,0.35862127611145606
ST,2024-04-11 23:50:00,2024-04-12 01:50:00,3,70090.10010874529,70304.40710047836,0.44354708130051224,0.04769667999466785
RHA,2024-04-12 02:50:00,2024-04-12 07:50:00,6,70714.94983947212,70640.38192430808,0.5168589872202167,0.2819604971395884
RC,2024-04-12 08:50:00,2024-04-12 14:50:00,7,70740.50745678174,69256.75750450512,0.7894805641840025,0.6252591963356181
VT,2024-04-12 15:50:00,2024-04-13 18:50:00,28,69347.4716996808,67123.77547287858,0.5584001881394643,0.3800340396278793
HPEM,2024-04-13 19:50:00,2024-04-14 08:50:00,14,65211.45539468019,64495.01953236209,0.8434353656378671,0.7462491790933532
RHA,2024-04-14 09:50:00,2024-04-14 10:50:00,2,64029.965732766665,64499.697315143625,0.5120525110145266,0.0734522465243512
HPEM,2024-04-14 11:50:00,2024-04-14 21:50:00,11,64107.2176598327,63652.079143714946,0.6507197263371712,0.42028792533895665
RHA,2024-04-14 22:50:00,2024-04-15 14:50:00,17,65261.456366658065,64599.42718245081,0.6689141278032774,0.5118515321532031
HPEM,2024-04-15 15:50:00,2024-04-16 20:50:00,30,64681.01293409193,62895.93273702672,0.6756692698355542,0.5147508600859956
RHA,2024-04-16 21:50:00,2024-04-17 08:50:00,12,64190.51297504639,63373.48728204087,0.7094346114161664,0.5849995111338524
HPEM,2024-04-17 09:50:00,2024-04-18 08:50:00,24,63358.98068183562,61377.451459700016,0.6608068851459845,0.49650437896355326
ST,2024-04-18 09:50:00,2024-04-18 10:50:00,2,61595.21474346369,61706.59496171598,0.46929645702144196,0.16553047414345007
RHA,2024-04-18 11:50:00,2024-04-18 17:50:00,7,62784.749691406585,62705.382546112574,0.5734464397805531,0.37831653385052294
VT,2024-04-18 18:50:00,2024-04-20 04:50:00,35,63071.488728872406,64171.19175554887,0.7466838580240029,0.5558507049792446
RC,2024-04-20 05:50:00,2024-04-22 02:50:00,45,64236.51261517946,64779.270572767535,0.8439118201810901,0.7187901517529637
VT,2024-04-22 03:50:00,2024-04-22 11:50:00,9,66002.01659182654,65922.39617506787,0.684527692426592,0.45054341849151125
RC,2024-04-22 12:50:00,2024-04-22 23:50:00,12,65907.99312678678,66857.5356562364,0.5750032614863346,0.3159925891182756
VT,2024-04-23 00:50:00,2024-04-23 01:50:00,2,67010.93827420987,66887.85582087752,0.5662205062355434,0.19525512140590545
RC,2024-04-23 02:50:00,2024-04-24 13:50:00,36,66739.94133275037,66073.68380652007,0.8263209864582639,0.7242668418796882
VT,2024-04-24 14:50:00,2024-04-24 23:50:00,10,64975.534560061526,64267.784807425625,0.8006352437417246,0.6735855773414723
HPEM,2024-04-25 00:50:00,2024-04-25 15:50:00,16,64547.257075489986,64121.98706093165,0.7981185889145117,0.6768990944764938
RHA,2024-04-25 16:50:00,2024-04-26 03:50:00,12,64438.832100794294,64376.25208410884,0.6808749970384397,0.45818909003482733
HPEM,2024-04-26 04:50:00,2024-04-26 06:50:00,3,64214.986684381984,64434.60750884818,0.3920741649620541,0.10700697832416793
ST,2024-04-26 07:50:00,2024-04-26 22:50:00,16,64296.59126607291,63775.4709211559,0.5554121582383447,0.2926705974692402
HPEM,2024-04-27 00:50:00,2024-04-27 09:50:00,10,62980.12505292218,62931.5070728508,0.7002206681195868,0.5057459578977763
ST,2024-04-27 10:50:00,2024-04-27 16:50:00,7,62770.29633967944,62848.79773158661,0.4752574358352996,0.13535677642967528
RHA,2024-04-27 17:50:00,2024-04-28 11:50:00,19,63546.51083953569,63440.947408859385,0.5975135483230908,0.37808639202646505
AMB,2024-04-28 12:50:00,2024-04-28 15:50:00,4,63574.978257360046,63510.55097234667,0.4150310388525982,0.172364624623762
RC,2024-04-28 16:50:00,2024-04-29 01:50:00,10,63649.193255066384,63229.30342459338,0.8138427864804327,0.6693198797134624
VT,2024-04-29 02:50:00,2024-04-29 09:50:00,8,62773.438479220335,62570.957350787154,0.6608336714489511,0.47498024264047556
HPEM,2024-04-29 10:50:00,2024-04-29 14:50:00,5,62458.41197266029,62722.85141739579,0.6992135218851616,0.5401938698383694
RHA,2024-04-29 15:50:00,2024-04-30 07:50:00,17,62995.75410373798,63227.916167237454,0.7303666977771017,0.5505015246221188
HPEM,2024-04-30 08:50:00,2024-05-02 09:50:00,50,62013.91668610517,57780.90345859545,0.8325132535093723,0.7195869450178413
RHA,2024-05-02 10:50:00,2024-05-03 11:50:00,26,57837.10580219358,59397.95750527112,0.6798892610477218,0.5339379385604986
VT,2024-05-03 12:50:00,2024-05-04 21:50:00,34,60673.510225237136,63878.89567321755,0.7821035619237882,0.6413537143482166
RC,2024-05-04 22:50:00,2024-05-05 17:50:00,20,63641.05124678928,64207.06547642696,0.4878746681467027,0.23984131770071349
ST,2024-05-05 18:50:00,2024-05-06 14:50:00,21,63951.23622950962,63431.096987089826,0.5416321040702134,0.3366970221426274
HPEM,2024-05-06 15:50:00,2024-05-06 15:50:00,1,63690.28355982327,63690.28355982327,0.4370636229008654,0.14169511302426296
RHA,2024-05-06 16:50:00,2024-05-07 02:50:00,11,63146.68856868688,63704.2423647272,0.4122557288725359,0.2230306608746961
ST,2024-05-07 03:50:00,2024-05-07 20:50:00,18,63232.51034197335,62989.14403695148,0.423662635405919,0.14741619650222115
HPEM,2024-05-07 21:50:00,2024-05-08 13:50:00,17,63042.10639767409,62334.77763743948,0.6849228871734062,0.4623480163639013
ST,2024-05-08 14:50:00,2024-05-08 21:50:00,8,62597.13352334127,61438.7485030795,0.5760089879357544,0.30330832950494424
HPEM,2024-05-08 22:50:00,2024-05-09 06:50:00,9,61227.30065600432,61627.941269942625,0.7757081944464008,0.6378195090294024
ST,2024-05-09 07:50:00,2024-05-09 09:50:00,3,61220.1747780093,61185.5705892602,0.5073873894670443,0.12345933622544115
HPEM,2024-05-09 10:50:00,2024-05-09 11:50:00,2,60905.44914432204,61054.52597656344,0.5589483536119859,0.17701101602145025
